aexp,id,z0_parent_id,M_total_200m,M_total_200c,M_total_500c
0.778,395.0,34.0,5.3238e+14,2.8113e+14,1.8815e+14
0.7511,392.0,34.0,3.7521e+14,2.5362e+14,1.6347e+14
0.7263,140.0,34.0,3.3184e+14,2.3969e+14,1.4836e+14
0.7015,316.0,34.0,2.9926e+14,2.281e+14,1.3616e+14
0.675,331.0,34.0,2.7388e+14,2.2199e+14,1.4088e+14
0.6503,37.0,34.0,2.5993e+14,2.1963e+14,1.3747e+14
0.6259,285.0,34.0,2.4353e+14,2.0938e+14,1.4513e+14
0.6001,255.0,34.0,2.1996e+14,1.9524e+14,1.4052e+14
0.5753,384.0,34.0,1.998e+14,1.7196e+14,9.125e+13
0.5517,573.0,34.0,1.5066e+14,1.1897e+14,7.6715e+13
0.526,658.0,34.0,1.2436e+14,1.0948e+14,7.1003e+13
0.5014,478.0,34.0,1.2144e+14,1.0735e+14,6.8459e+13
0.4756,168.0,34.0,1.1148e+14,1.038e+14,7.6251e+13
0.4517,233.0,34.0,9.9167e+13,9.1944e+13,7.1577e+13
0.4252,270.0,34.0,7.7603e+13,6.9982e+13,4.7249e+13
0.4005,107.0,34.0,7.0413e+13,6.6029e+13,4.4597e+13
0.3772,395.0,34.0,7.0652e+13,6.8067e+13,4.5872e+13
0.3504,462.0,34.0,6.5378e+13,6.4461e+13,4.9828e+13
0.3255,425.0,34.0,,,
0.3001,395.0,34.0,,,
0.2762,337.0,34.0,,,
0.2519,235.0,34.0,,,
1.0005,35.0,35.0,5.5804e+14,3.9296e+14,3.0544e+14
0.9764,31.0,35.0,5.1013e+14,3.7735e+14,2.9481e+14
0.951,70.0,35.0,4.6232e+14,3.5254e+14,2.5591e+14
0.9265,35.0,35.0,4.4104e+14,3.0365e+14,1.8045e+14
0.9001,58.0,35.0,4.1441e+14,2.3256e+14,1.6076e+14
0.8783,75.0,35.0,3.6484e+14,2.1724e+14,1.4426e+14
0.8514,139.0,35.0,2.9121e+14,2.0397e+14,1.1264e+14
0.8264,97.0,35.0,2.7239e+14,1.7707e+14,1.0078e+14
0.8011,77.0,35.0,2.5532e+14,1.7098e+14,1.0203e+14
0.778,124.0,35.0,2.3102e+14,1.742e+14,1.0604e+14
0.7511,270.0,35.0,2.1489e+14,1.771e+14,1.278e+14
0.7263,138.0,35.0,2.0814e+14,1.7615e+14,1.3012e+14
0.7015,134.0,35.0,2.0026e+14,1.705e+14,1.128e+14
0.675,164.0,35.0,1.8495e+14,1.4355e+14,9.5558e+13
0.6503,60.0,35.0,1.5557e+14,1.3095e+14,9.2415e+13
0.6259,41.0,35.0,1.4438e+14,1.2142e+14,8.4606e+13
0.6001,179.0,35.0,1.2994e+14,1.051e+14,5.4028e+13
0.5753,225.0,35.0,9.5652e+13,7.2882e+13,5.0724e+13
0.5517,78.0,35.0,8.6364e+13,7.1441e+13,5.0565e+13
0.526,811.0,35.0,8.1903e+13,7.2754e+13,5.063e+13
0.5014,398.0,35.0,7.9084e+13,7.1063e+13,4.9303e+13
0.4756,656.0,35.0,7.986e+13,7.2249e+13,4.1195e+13
0.4517,944.0,35.0,7.6145e+13,6.9089e+13,3.7073e+13
0.4252,92.0,35.0,6.84e+13,6.6362e+13,5.1222e+13
0.4005,27.0,35.0,5.9216e+13,5.7321e+13,3.6026e+13
0.3772,1931.0,35.0,3.6363e+13,3.4912e+13,2.3388e+13
0.3504,724.0,35.0,2.0988e+13,2.0286e+13,1.3258e+13
0.3255,1202.0,35.0,,,
0.3001,657.0,35.0,,,
0.2762,513.0,35.0,,,
1.0005,39.0,39.0,7.1318e+14,4.7229e+14,3.2442e+14
0.9764,30.0,39.0,6.993e+14,4.8621e+14,3.2992e+14
0.951,49.0,39.0,6.872e+14,4.8983e+14,3.3777e+14
0.9265,25.0,39.0,6.7609e+14,4.9402e+14,3.4032e+14
0.9001,38.0,39.0,6.6477e+14,5.0479e+14,3.3375e+14
0.8783,7.0,39.0,6.5328e+14,5.0271e+14,3.2941e+14
0.8514,57.0,39.0,6.3786e+14,4.9051e+14,3.2822e+14
0.8264,24.0,39.0,6.1773e+14,4.8167e+14,3.2898e+14
0.8011,55.0,39.0,5.9412e+14,4.6095e+14,3.0111e+14
0.778,15.0,39.0,5.7494e+14,4.3426e+14,2.881e+14
0.7511,32.0,39.0,5.4014e+14,4.0961e+14,2.6593e+14
0.7263,74.0,39.0,5.0694e+14,3.855e+14,2.618e+14
0.7015,42.0,39.0,4.6795e+14,3.8126e+14,2.6073e+14
0.675,70.0,39.0,4.3818e+14,3.8255e+14,2.7306e+14
0.6503,21.0,39.0,4.0394e+14,3.5787e+14,2.8484e+14
0.6259,6.0,39.0,3.8111e+14,3.3884e+14,2.6331e+14
0.6001,87.0,39.0,3.6193e+14,3.0378e+14,1.9165e+14
0.5753,41.0,39.0,3.1498e+14,2.5794e+14,1.7118e+14
0.5517,16.0,39.0,3.0375e+14,2.6834e+14,1.8332e+14
0.526,3.0,39.0,2.8543e+14,2.6602e+14,2.1465e+14
0.5014,96.0,39.0,2.6793e+14,2.5003e+14,2.0157e+14
0.4756,18.0,39.0,2.3896e+14,2.1335e+14,1.4768e+14
0.4517,14.0,39.0,2.1056e+14,1.972e+14,1.3437e+14
0.4252,288.0,39.0,1.9288e+14,1.8838e+14,1.5764e+14
0.4005,202.0,39.0,1.717e+14,1.6821e+14,1.4079e+14
0.3772,42.0,39.0,1.1875e+14,1.1322e+14,7.7678e+13
0.3504,207.0,39.0,7.2917e+13,7.0957e+13,4.8396e+13
0.3255,113.0,39.0,,,
0.3001,72.0,39.0,,,
0.2762,307.0,39.0,,,
0.2519,12738.0,39.0,,,
1.0005,42.0,42.0,9.3699e+14,6.9438e+14,5.186e+14
0.9764,46.0,42.0,9.0457e+14,6.8255e+14,5.0678e+14
0.951,19.0,42.0,8.7519e+14,6.7202e+14,4.9957e+14
0.9265,41.0,42.0,8.6862e+14,6.6353e+14,4.9329e+14
0.9001,17.0,42.0,8.6576e+14,6.5367e+14,4.8713e+14
0.8783,55.0,42.0,8.6609e+14,6.5381e+14,4.8115e+14
0.8514,122.0,42.0,8.5624e+14,6.5974e+14,4.9067e+14
0.8264,55.0,42.0,8.4831e+14,6.7305e+14,4.9561e+14
0.8011,18.0,42.0,8.5363e+14,6.7062e+14,5.0596e+14
0.778,1.0,42.0,8.6242e+14,6.7321e+14,4.9893e+14
0.7511,49.0,42.0,8.6211e+14,6.8632e+14,4.7955e+14
0.7263,18.0,42.0,8.431e+14,7.1336e+14,4.9574e+14
0.7015,16.0,42.0,8.0331e+14,7.1635e+14,5.499e+14
0.675,14.0,42.0,7.6863e+14,6.8332e+14,5.4119e+14
0.6503,58.0,42.0,7.3744e+14,6.5183e+14,4.7664e+14
0.6259,54.0,42.0,6.7556e+14,5.773e+14,3.113e+14
0.6001,64.0,42.0,4.9329e+14,4.3235e+14,3.0738e+14
0.5753,14.0,42.0,4.3548e+14,4.0676e+14,3.0443e+14
0.5517,51.0,42.0,4.0364e+14,3.7841e+14,2.688e+14
0.526,43.0,42.0,3.2085e+14,2.9869e+14,2.3433e+14
0.5014,62.0,42.0,2.723e+14,2.5815e+14,1.7824e+14
0.4756,26.0,42.0,1.7457e+14,1.4464e+14,9.7342e+13
0.4517,12.0,42.0,1.3061e+14,1.1667e+14,7.9614e+13
0.4252,37.0,42.0,1.0317e+14,9.5505e+13,7.0079e+13
0.4005,39.0,42.0,8.9652e+13,8.4834e+13,6.5558e+13
0.3772,83.0,42.0,7.9614e+13,7.7052e+13,6.313e+13
0.3504,183.0,42.0,7.0904e+13,6.8589e+13,5.2785e+13
0.3255,29.0,42.0,,,
0.3001,248.0,42.0,,,
0.2762,89.0,42.0,,,
0.2519,117.0,42.0,,,
1.0005,44.0,44.0,6.6481e+14,4.8876e+14,3.5939e+14
0.9764,86.0,44.0,6.542e+14,4.8615e+14,3.442e+14
0.951,91.0,44.0,6.4167e+14,4.7777e+14,3.3986e+14
0.9265,115.0,44.0,6.2445e+14,4.7811e+14,3.4624e+14
0.9001,101.0,44.0,5.9945e+14,4.6744e+14,3.5781e+14
0.8783,42.0,44.0,5.8709e+14,4.617e+14,3.5e+14
0.8514,73.0,44.0,5.749e+14,4.5109e+14,3.2047e+14
0.8264,67.0,44.0,5.6564e+14,4.2199e+14,3.0451e+14
0.8011,78.0,44.0,5.555e+14,4.0616e+14,2.967e+14
0.778,85.0,44.0,5.2803e+14,4.1285e+14,2.9108e+14
0.7511,140.0,44.0,5.1168e+14,4.2394e+14,3.0176e+14
0.7263,47.0,44.0,4.9173e+14,4.2693e+14,3.2362e+14
0.7015,45.0,44.0,4.6953e+14,4.1119e+14,3.2714e+14
0.675,42.0,44.0,4.544e+14,3.8862e+14,3.0005e+14
0.6503,268.0,44.0,4.3124e+14,3.595e+14,2.3616e+14
0.6259,104.0,44.0,3.8929e+14,3.1757e+14,2.1886e+14
0.6001,204.0,44.0,3.6003e+14,3.19e+14,2.2448e+14
0.5753,24.0,44.0,3.4106e+14,3.0626e+14,2.3957e+14
0.5517,164.0,44.0,3.235e+14,2.9587e+14,2.2123e+14
0.526,89.0,44.0,2.9227e+14,2.4003e+14,1.5686e+14
0.5014,127.0,44.0,2.4086e+14,2.2258e+14,1.4828e+14
0.4756,47.0,44.0,2.1603e+14,2.0632e+14,1.5598e+14
0.4517,13.0,44.0,1.9299e+14,1.8445e+14,1.3851e+14
0.4252,408.0,44.0,1.4345e+14,1.3749e+14,1.0365e+14
0.4005,37.0,44.0,1.1075e+14,1.053e+14,7.4816e+13
0.3772,38.0,44.0,7.2629e+13,6.2761e+13,3.1468e+13
0.3504,1.0,44.0,4.1976e+13,4.0613e+13,2.811e+13
0.3255,166.0,44.0,,,
0.3001,84.0,44.0,,,
0.2762,125.0,44.0,,,
0.2519,93.0,44.0,,,
0.2268,534.0,44.0,,,
0.2004,60.0,44.0,,,
1.0005,45.0,45.0,5.9042e+14,3.6536e+14,2.4285e+14
0.9764,24.0,45.0,5.2492e+14,2.9926e+14,1.3686e+14
0.951,92.0,45.0,4.6321e+14,2.0035e+14,1.2287e+14
0.9265,63.0,45.0,4.1747e+14,1.8359e+14,1.2217e+14
0.9001,117.0,45.0,3.1875e+14,1.8103e+14,1.1753e+14
0.8783,95.0,45.0,2.8878e+14,1.8664e+14,1.1325e+14
0.8514,179.0,45.0,2.7942e+14,1.9228e+14,1.1281e+14
0.8264,181.0,45.0,2.7489e+14,1.9787e+14,1.148e+14
0.8011,148.0,45.0,2.6741e+14,2.0544e+14,1.2677e+14
0.778,32.0,45.0,2.5673e+14,1.9944e+14,1.4049e+14
0.7511,101.0,45.0,2.3694e+14,1.9181e+14,1.2983e+14
0.7263,137.0,45.0,2.1962e+14,1.6861e+14,8.0734e+13
0.7015,174.0,45.0,1.8038e+14,1.215e+14,7.9443e+13
0.675,133.0,45.0,1.3053e+14,1.0359e+14,7.6256e+13
0.6503,31.0,45.0,1.1072e+14,9.2766e+13,6.69e+13
0.6259,134.0,45.0,9.8427e+13,8.3598e+13,5.034e+13
0.6001,303.0,45.0,8.1204e+13,6.8221e+13,4.4602e+13
0.5753,229.0,45.0,7.2427e+13,6.3147e+13,4.4465e+13
0.5517,346.0,45.0,6.4984e+13,5.7141e+13,4.3849e+13
0.526,256.0,45.0,5.9441e+13,5.322e+13,3.4423e+13
0.5014,78.0,45.0,4.8409e+13,4.0875e+13,2.6927e+13
0.4756,146.0,45.0,3.9852e+13,3.5753e+13,2.3883e+13
0.4517,319.0,45.0,3.5117e+13,3.1856e+13,2.1884e+13
0.4252,435.0,45.0,3.2875e+13,3.0497e+13,2.0559e+13
0.4005,73.0,45.0,3.278e+13,3.0693e+13,2.1045e+13
0.3772,393.0,45.0,3.2619e+13,3.1409e+13,2.3497e+13
0.3504,227.0,45.0,2.9929e+13,2.8657e+13,1.8927e+13
0.3255,4.0,45.0,,,
0.3001,716.0,45.0,,,
0.2762,14905.0,45.0,,,
0.2519,1212.0,45.0,,,
1.0005,49.0,49.0,6.7377e+14,5.156e+14,3.318e+14
0.9764,38.0,49.0,6.5812e+14,5.2595e+14,3.4927e+14
0.951,126.0,49.0,6.3988e+14,5.1097e+14,3.7263e+14
0.9265,89.0,49.0,6.2175e+14,4.8373e+14,3.7271e+14
0.9001,21.0,49.0,5.9914e+14,4.6086e+14,3.543e+14
0.8783,49.0,49.0,5.6239e+14,4.4375e+14,3.0456e+14
0.8514,53.0,49.0,5.3346e+14,3.8973e+14,1.9341e+14
0.8264,5.0,49.0,4.974e+14,2.8603e+14,1.8875e+14
0.8011,25.0,49.0,3.7636e+14,2.7446e+14,1.8659e+14
0.778,29.0,49.0,3.4331e+14,2.6206e+14,1.9417e+14
0.7511,57.0,49.0,3.225e+14,2.549e+14,1.8357e+14
0.7263,63.0,49.0,3.0714e+14,2.5593e+14,1.6662e+14
0.7015,59.0,49.0,2.9478e+14,2.3404e+14,1.6409e+14
0.675,92.0,49.0,2.6404e+14,2.2685e+14,1.6498e+14
0.6503,20.0,49.0,2.5521e+14,2.1923e+14,1.5666e+14
0.6259,156.0,49.0,2.4093e+14,2.0165e+14,1.4093e+14
0.6001,32.0,49.0,2.3101e+14,1.9872e+14,1.1902e+14
0.5753,91.0,49.0,2.1619e+14,1.914e+14,1.1891e+14
0.5517,30.0,49.0,1.9818e+14,1.7993e+14,1.3472e+14
0.526,86.0,49.0,1.7992e+14,1.6467e+14,1.2222e+14
0.5014,35.0,49.0,1.5833e+14,1.3543e+14,8.132e+13
0.4756,89.0,49.0,1.191e+14,1.0757e+14,6.6222e+13
0.4517,65.0,49.0,1.0608e+14,9.5492e+13,6.1562e+13
0.4252,114.0,49.0,9.7032e+13,9.0342e+13,6.2777e+13
0.4005,255.0,49.0,8.9661e+13,8.582e+13,6.4577e+13
0.3772,121.0,49.0,8.2585e+13,7.8682e+13,5.4321e+13
0.3504,142.0,49.0,7.5411e+13,7.249e+13,4.6424e+13
0.3255,37.0,49.0,,,
0.3001,414.0,49.0,,,
0.2762,157.0,49.0,,,
0.2519,516.0,49.0,,,
0.2268,153.0,49.0,,,
1.0005,50.0,50.0,1.5921e+15,1.002e+15,6.3236e+14
0.9764,158.0,50.0,1.5455e+15,8.8147e+14,5.7296e+14
0.951,80.0,50.0,1.468e+15,8.3141e+14,5.4473e+14
0.9265,85.0,50.0,1.3182e+15,8.6217e+14,5.3267e+14
0.9001,177.0,50.0,1.2179e+15,8.9181e+14,5.6201e+14
0.8783,118.0,50.0,1.1763e+15,8.9629e+14,6.2194e+14
0.8514,80.0,50.0,1.1251e+15,8.7738e+14,6.7042e+14
0.8264,12.0,50.0,1.0915e+15,8.3991e+14,6.3827e+14
0.8011,48.0,50.0,1.0299e+15,7.7923e+14,5.5434e+14
0.778,228.0,50.0,9.6632e+14,7.0479e+14,3.9005e+14
0.7511,60.0,50.0,8.703e+14,5.3136e+14,3.4868e+14
0.7263,156.0,50.0,6.9646e+14,5.16e+14,3.245e+14
0.7015,115.0,50.0,6.5801e+14,5.2054e+14,3.2782e+14
0.675,129.0,50.0,6.1639e+14,5.2346e+14,3.5368e+14
0.6503,33.0,50.0,5.7564e+14,5.1276e+14,3.7419e+14
0.6259,64.0,50.0,5.3676e+14,4.714e+14,3.7142e+14
0.6001,170.0,50.0,4.9963e+14,4.2607e+14,2.4727e+14
0.5753,337.0,50.0,3.8505e+14,3.1906e+14,2.1581e+14
0.5517,456.0,50.0,3.7213e+14,3.3912e+14,2.2054e+14
0.526,162.0,50.0,3.5824e+14,3.4439e+14,2.7843e+14
0.5014,110.0,50.0,3.3429e+14,3.2181e+14,2.6545e+14
0.4756,21.0,50.0,3.0124e+14,2.8425e+14,1.8533e+14
1.0005,53.0,53.0,7.7423e+14,5.0934e+14,3.2254e+14
0.9764,5.0,53.0,7.6019e+14,5.1449e+14,3.3677e+14
0.951,68.0,53.0,7.5071e+14,5.3646e+14,3.5541e+14
0.9265,111.0,53.0,7.4006e+14,5.6689e+14,3.6062e+14
0.9001,49.0,53.0,7.2857e+14,5.7666e+14,3.8796e+14
0.8783,17.0,53.0,7.1707e+14,5.6128e+14,4.0033e+14
0.8514,26.0,53.0,6.9027e+14,5.704e+14,3.8034e+14
0.8264,8.0,53.0,6.6301e+14,5.571e+14,3.2916e+14
0.8011,49.0,53.0,6.1686e+14,4.8592e+14,3.0943e+14
0.778,33.0,53.0,5.4823e+14,4.6554e+14,3.2975e+14
0.7511,27.0,53.0,5.1071e+14,4.348e+14,3.465e+14
0.7263,43.0,53.0,4.6865e+14,3.876e+14,2.6731e+14
0.7015,35.0,53.0,4.0561e+14,2.8885e+14,1.5825e+14
0.675,23.0,53.0,2.6395e+14,1.9662e+14,1.3912e+14
0.6503,50.0,53.0,2.101e+14,1.7374e+14,1.2793e+14
0.6259,47.0,53.0,1.8911e+14,1.6202e+14,1.1741e+14
0.6001,17.0,53.0,1.7507e+14,1.4771e+14,1.0733e+14
0.5753,39.0,53.0,1.5738e+14,1.359e+14,1.0354e+14
0.5517,17.0,53.0,1.535e+14,1.3539e+14,1.011e+14
0.526,11.0,53.0,1.4987e+14,1.3531e+14,9.713e+13
0.5014,135.0,53.0,1.4846e+14,1.3384e+14,9.5111e+13
0.4756,42.0,53.0,1.5001e+14,1.3595e+14,8.867e+13
0.4517,15.0,53.0,1.4548e+14,1.3745e+14,9.6022e+13
0.4252,4.0,53.0,1.3348e+14,1.3011e+14,9.7759e+13
0.4005,11.0,53.0,1.1035e+14,1.0765e+14,8.1661e+13
0.3772,167.0,53.0,8.2606e+13,7.8108e+13,4.6006e+13
0.3504,33.0,53.0,4.9853e+13,4.6833e+13,3.0469e+13
0.3255,78.0,53.0,,,
0.3001,4.0,53.0,,,
0.2762,132.0,53.0,,,
0.2519,14.0,53.0,,,
1.0005,54.0,54.0,5.7096e+14,3.8047e+14,2.6752e+14
0.9764,127.0,54.0,5.5977e+14,3.8555e+14,2.7365e+14
0.951,173.0,54.0,5.471e+14,3.8426e+14,2.8227e+14
0.9265,92.0,54.0,5.3675e+14,3.8803e+14,2.7979e+14
0.9001,111.0,54.0,5.2438e+14,3.9707e+14,2.629e+14
0.8783,22.0,54.0,5.157e+14,3.9214e+14,2.7288e+14
0.8514,95.0,54.0,5.0065e+14,3.8002e+14,2.911e+14
0.8264,130.0,54.0,4.7946e+14,3.7837e+14,2.8067e+14
0.8011,75.0,54.0,4.5771e+14,3.7493e+14,2.5491e+14
0.778,190.0,54.0,4.4192e+14,3.4725e+14,2.59e+14
0.7511,174.0,54.0,4.0798e+14,3.3719e+14,2.521e+14
0.7263,147.0,54.0,4.0532e+14,3.3087e+14,2.2839e+14
0.7015,136.0,54.0,3.9929e+14,3.1774e+14,2.1479e+14
0.675,212.0,54.0,3.7663e+14,3.152e+14,2.1377e+14
0.6503,195.0,54.0,3.7173e+14,3.1844e+14,2.1649e+14
0.6259,93.0,54.0,3.6657e+14,3.2722e+14,2.1167e+14
0.6001,172.0,54.0,3.5209e+14,3.1881e+14,2.182e+14
0.5753,116.0,54.0,3.1794e+14,2.9949e+14,2.3607e+14
0.5517,88.0,54.0,2.8473e+14,2.6499e+14,2.0354e+14
0.526,74.0,54.0,2.369e+14,2.0747e+14,1.5222e+14
0.5014,59.0,54.0,1.833e+14,1.6511e+14,1.1513e+14
0.4756,107.0,54.0,1.2518e+14,1.1022e+14,7.9325e+13
0.4517,366.0,54.0,1.0441e+14,9.487e+13,6.5818e+13
0.4252,200.0,54.0,9.508e+13,9.1778e+13,6.5585e+13
0.4005,444.0,54.0,8.1191e+13,7.842e+13,6.3889e+13
0.3772,296.0,54.0,7.0733e+13,6.8364e+13,4.7124e+13
0.3504,121.0,54.0,4.3487e+13,4.2584e+13,3.4164e+13
0.3255,567.0,54.0,,,
0.3001,27.0,54.0,,,
0.2762,117.0,54.0,,,
0.2519,187.0,54.0,,,
0.2268,409.0,54.0,,,
0.2004,249.0,54.0,,,
1.0005,55.0,55.0,5.5753e+14,4.2081e+14,3.091e+14
0.9764,73.0,55.0,5.3727e+14,3.8689e+14,3.0665e+14
0.951,5.0,55.0,5.1174e+14,3.7046e+14,2.8904e+14
0.9265,45.0,55.0,4.6884e+14,3.5267e+14,2.5806e+14
0.9001,39.0,55.0,4.4008e+14,3.1264e+14,1.8595e+14
0.8783,82.0,55.0,4.2105e+14,2.5618e+14,1.7271e+14
0.8514,71.0,55.0,3.7265e+14,2.3467e+14,1.6506e+14
0.8264,37.0,55.0,3.1931e+14,2.2705e+14,1.6475e+14
0.8011,14.0,55.0,3.0367e+14,2.2672e+14,1.6422e+14
0.778,35.0,55.0,3.0049e+14,2.2702e+14,1.6504e+14
0.7511,35.0,55.0,2.9528e+14,2.3357e+14,1.6753e+14
0.7263,33.0,55.0,2.9363e+14,2.3557e+14,1.6777e+14
0.7015,175.0,55.0,2.9194e+14,2.3648e+14,1.645e+14
0.675,12.0,55.0,2.8556e+14,2.4475e+14,1.5473e+14
0.6503,57.0,55.0,2.7276e+14,2.3874e+14,1.6065e+14
0.6259,123.0,55.0,2.5239e+14,2.2426e+14,1.7125e+14
0.6001,52.0,55.0,2.3572e+14,2.1092e+14,1.5809e+14
0.5753,33.0,55.0,2.1377e+14,1.7953e+14,1.1383e+14
0.5517,44.0,55.0,1.6115e+14,1.3675e+14,8.724e+13
0.526,136.0,55.0,1.2765e+14,1.1078e+14,7.8074e+13
0.5014,63.0,55.0,1.1991e+14,1.0628e+14,7.5101e+13
0.4756,174.0,55.0,1.1376e+14,1.0304e+14,7.3512e+13
0.4517,101.0,55.0,1.1155e+14,1.0274e+14,6.8673e+13
0.4252,88.0,55.0,1.0685e+14,1.0094e+14,6.6627e+13
0.4005,52.0,55.0,9.3264e+13,8.8709e+13,6.4751e+13
0.3772,170.0,55.0,7.5834e+13,7.1003e+13,4.3236e+13
0.3504,211.0,55.0,5.1084e+13,4.8536e+13,3.2973e+13
0.3255,137.0,55.0,,,
0.3001,345.0,55.0,,,
0.2762,385.0,55.0,,,
0.2519,2125.0,55.0,,,
0.2268,81.0,55.0,,,
0.2004,8124.0,55.0,,,
1.0005,59.0,59.0,9.6111e+14,7.5719e+14,5.2993e+14
0.9764,97.0,59.0,9.2299e+14,6.8627e+14,4.2581e+14
0.951,38.0,59.0,8.6855e+14,5.4385e+14,2.8108e+14
0.9265,51.0,59.0,7.5419e+14,4.505e+14,2.3128e+14
0.9001,175.0,59.0,6.4635e+14,3.52e+14,2.2451e+14
0.8783,130.0,59.0,5.6784e+14,3.3416e+14,2.2425e+14
0.8514,151.0,59.0,4.44e+14,3.1e+14,2.2828e+14
0.8264,84.0,59.0,3.9195e+14,2.8834e+14,2.1612e+14
0.8011,70.0,59.0,3.6173e+14,2.7219e+14,1.8762e+14
0.778,24.0,59.0,3.4044e+14,2.5105e+14,1.7187e+14
0.7511,152.0,59.0,3.1445e+14,2.4619e+14,1.5586e+14
0.7263,71.0,59.0,3.0614e+14,2.4543e+14,1.5201e+14
0.7015,195.0,59.0,2.9986e+14,2.4187e+14,1.615e+14
0.675,146.0,59.0,2.906e+14,2.4624e+14,1.6974e+14
0.6503,38.0,59.0,2.7907e+14,2.4184e+14,1.8218e+14
0.6259,91.0,59.0,2.6752e+14,2.3263e+14,1.7061e+14
0.6001,61.0,59.0,2.6373e+14,2.2515e+14,1.3065e+14
0.5753,86.0,59.0,2.4598e+14,2.0491e+14,1.2189e+14
0.5517,290.0,59.0,2.2619e+14,2.0862e+14,1.4287e+14
0.526,62.0,59.0,2.1001e+14,1.9639e+14,1.5042e+14
0.5014,70.0,59.0,1.9046e+14,1.7112e+14,1.0966e+14
0.4756,231.0,59.0,1.5618e+14,1.4395e+14,8.2442e+13
0.4517,75.0,59.0,1.3043e+14,1.2276e+14,9.1879e+13
0.4252,176.0,59.0,1.1021e+14,1.0532e+14,7.837e+13
0.4005,539.0,59.0,8.6876e+13,7.9992e+13,4.9429e+13
0.3772,522.0,59.0,6.8926e+13,6.7234e+13,4.7652e+13
0.3504,17.0,59.0,5.7413e+13,5.6593e+13,4.7341e+13
0.3255,246.0,59.0,,,
0.3001,430.0,59.0,,,
0.2762,370.0,59.0,,,
0.2519,19.0,59.0,,,
0.2268,1669.0,59.0,,,
1.0005,61.0,61.0,1.0092e+15,8.3557e+14,5.6176e+14
0.9764,79.0,61.0,9.9002e+14,8.3518e+14,6.2818e+14
0.951,8.0,61.0,9.703e+14,8.1706e+14,6.7096e+14
0.9265,36.0,61.0,9.5324e+14,8.0093e+14,6.7528e+14
0.9001,59.0,61.0,9.1762e+14,7.279e+14,5.14e+14
0.8783,40.0,61.0,8.6871e+14,5.7888e+14,3.5037e+14
0.8514,58.0,61.0,7.9375e+14,4.2371e+14,2.9478e+14
0.8264,217.0,61.0,6.0865e+14,3.5656e+14,2.0374e+14
0.8011,102.0,61.0,4.5742e+14,2.6341e+14,1.8581e+14
0.778,96.0,61.0,3.5358e+14,2.3939e+14,1.7977e+14
0.7511,171.0,61.0,2.7778e+14,2.2699e+14,1.7391e+14
0.7263,118.0,61.0,2.5979e+14,2.1872e+14,1.6965e+14
0.7015,119.0,61.0,2.4852e+14,2.1107e+14,1.6166e+14
0.675,83.0,61.0,2.3945e+14,2.0361e+14,1.5333e+14
0.6503,254.0,61.0,2.363e+14,1.9884e+14,1.4632e+14
0.6259,50.0,61.0,2.3476e+14,1.9893e+14,1.3945e+14
0.6001,72.0,61.0,2.3818e+14,2.0384e+14,1.3682e+14
0.5753,255.0,61.0,2.514e+14,2.1579e+14,1.3746e+14
0.5517,118.0,61.0,2.5107e+14,2.326e+14,1.5582e+14
0.526,78.0,61.0,2.3781e+14,2.2747e+14,1.7792e+14
0.5014,106.0,61.0,2.1962e+14,2.0893e+14,1.6298e+14
0.4756,105.0,61.0,1.8033e+14,1.6259e+14,1.02e+14
0.4517,117.0,61.0,1.3128e+14,1.1282e+14,6.6719e+13
0.4252,231.0,61.0,9.9347e+13,9.2991e+13,5.1398e+13
0.4005,141.0,61.0,8.582e+13,8.3093e+13,6.1763e+13
0.3772,383.0,61.0,7.7603e+13,7.4746e+13,4.7929e+13
0.3504,575.0,61.0,5.5289e+13,5.0094e+13,2.2738e+13
0.3255,95.0,61.0,,,
0.3001,225.0,61.0,,,
0.2762,52.0,61.0,,,
0.2519,170.0,61.0,,,
0.2268,5907.0,61.0,,,
1.0005,63.0,63.0,8.8543e+14,6.2146e+14,3.9542e+14
0.9764,4.0,63.0,8.7197e+14,6.478e+14,4.2229e+14
0.951,61.0,63.0,8.554e+14,6.7599e+14,4.634e+14
0.9265,80.0,63.0,8.3731e+14,6.7766e+14,5.0001e+14
0.9001,106.0,63.0,8.1415e+14,6.6361e+14,5.1189e+14
0.8783,8.0,63.0,7.9293e+14,6.4636e+14,4.8559e+14
0.8514,19.0,63.0,7.6368e+14,5.9658e+14,3.7202e+14
0.8264,51.0,63.0,7.164e+14,4.6411e+14,3.3158e+14
0.8011,37.0,63.0,6.368e+14,4.3286e+14,3.1914e+14
0.778,6.0,63.0,5.3276e+14,4.2225e+14,3.0452e+14
0.7511,20.0,63.0,4.9541e+14,3.9105e+14,2.8681e+14
0.7263,28.0,63.0,4.618e+14,3.7154e+14,2.71e+14
0.7015,51.0,63.0,4.4117e+14,3.6018e+14,2.4768e+14
0.675,29.0,63.0,4.3047e+14,3.3382e+14,2.3155e+14
0.6503,25.0,63.0,4.1046e+14,3.3314e+14,2.182e+14
0.6259,82.0,63.0,4.0031e+14,3.3703e+14,2.1983e+14
0.6001,121.0,63.0,3.9031e+14,3.4537e+14,2.2397e+14
0.5753,19.0,63.0,3.8014e+14,3.4508e+14,2.3949e+14
0.5517,99.0,63.0,3.5417e+14,3.27e+14,2.3599e+14
0.526,20.0,63.0,3.2733e+14,3.0073e+14,2.1042e+14
